5000 5000
734569101 209651 97346
761681378 993314 48203
845231072 407303 1240
362769767 59578 65516
923948268 240255 4499
213925795 802883 73239
44803270 62906 23475
599934940 495706 20475
13430453 429801 75288
906443079 939178 85386
889785344 590337 48872
670647208 187185 23195
312559475 500898 59187
344314579 414133 51218
840381899 239215 61482
425328206 639004 49496
964316931 70141 17555
314136672 150062 29852
15943785 779826 37984
704442775 207218 24832
959120504 594330 45986
831107943 32487 99101
476829464 453163 23254
317265050 682694 5232
723457525 44078 27110
348041538 233112 44536
60074725 874105 10218
453230699 960054 71885
54521634 230864 80428
232788030 562192 68263
232067355 498778 96218
948321962 997572 73515
470797627 772643 20153
315112086 556034 63142
545174018 187276 81486
821615232 40714 79634
315744885 589711 86990
507737179 123544 71120
964657860 173464 16895
443007065 859027 90885
742578920 658241 92458
76257579 484207 89084
921342497 790006 89520
232271930 309572 13114
815109934 533172 55834
541318097 207426 53786
9312185 877667 5225
804917632 748005 1434
707716442 346671 84099
678757122 866801 20112
318185613 665967 5563
802304747 222831 43745
444784118 868883 13693
911851530 691530 49817
433845243 83871 68329
597279508 963520 89357
312412512 411324 36489
21211268 332625 70534
433680018 431805 71643
960157218 521555 40629
938979647 861698 97834
918687559 809965 88387
862532952 921468 85563
44312837 148405 84624
480792760 908341 31965
287023487 553842 50781
418932975 789520 27644
420238439 979475 57776
562961312 406724 21714
843345107 114080 48478
514803636 433078 2182
317849165 2469 98926
241565426 69826 50152
313818176 57851 80026
397176871 473190 16838
955555243 137407 58743
930808157 512804 5435
570316845 807165 59472
263340771 794298 27610
379781084 94032 57985
878830212 419390 26062
943616334 682141 97852
683017632 46212 40681
2414300 1814 10685
810375623 42939 83344
133248113 855186 9588
957604417 264072 57172
367062172 313313 81731
916462439 75277 74031
434329919 166770 942
178654084 62808 4676
336522799 452062 45682
892369285 890337 20500
717656029 906464 49871
58264495 230578 1636
860928284 225258 93960
235718226 904692 64564
384447339 909143 9949
281325627 115406 64481
487438223 567351 81444
218405059 51804 64337
816376975 163054 25740
949444358 370201 66966
909424181 43329 34431
648965144 245724 28362
502839002 581111 52746
853032677 70593 3788
672174707 883411 45022
944016851 337545 30588
269206588 206955 69931
251054829 547586 85058
841527220 845097 26221
531222711 381221 87716
237238659 904380 15478
401843790 394217 68189
781735784 273321 21926
286599896 219911 60706
487778249 910824 38673
368859183 606572 90893
407948807 517469 93028
967125080 119180 76049
316294827 359544 9428
533116159 655723 81009
689841079 403927 25650
899165259 788143 2027
78699246 910740 41260
410406431 791134 5325
699750971 501626 99808
937596777 473420 60765
537808827 571663 52539
253779467 553202 33102
874347545 352789 95669
832295936 913487 3153
807809766 994687 69874
152695681 920621 59297
613939521 75516 35177
454402915 746279 64681
122087218 330649 18099
501694862 381317 10300
498320207 617041 72595
457584260 404576 74234
472626897 408883 90173
354827416 548655 95230
885012459 343329 96510
967704486 606790 34043
210997104 413027 80099
882580294 879995 91100
750038449 137605 49469
10745273 665872 44982
120085451 3192 46577
242359991 357439 30873
744499771 54870 68478
550881615 455108 78429
602191244 997756 41282
262149145 506312 26611
586362641 41507 66477
49906411 733586 71225
177384849 853536 85397
370656112 786178 59211
829954175 597446 86715
695724996 728420 42221
347704936 669848 18874
904664013 467670 32848
123749635 898363 48918
570766913 693527 39526
774106380 845384 57733
212576152 91898 41082
692305329 239294 65181
43324995 189277 756
630320083 972353 96337
353767937 186251 19437
229419525 687439 33240
83501578 697999 27450
927000977 443813 87579
855927314 34587 49191
610479077 34298 10850
705131749 493403 34127
221235408 584423 58408
170376046 145918 62591
374026469 605269 89942
774701670 285416 2778
836328859 597745 46699
488216147 71022 33823
795099655 794164 24989
418906725 84854 46019
73567675 740686 83574
668338652 7967 1566
474935545 330415 17345
967412289 566945 48287
199206547 320526 55959
159767131 497270 5434
619199367 407850 45294
637707573 921956 12101
745896221 523051 6032
468051812 677680 20340
536401823 706644 95695
924664891 505302 35513
553366126 208883 78883
624041002 396238 28939
972913680 624196 68823
392773588 33852 36785
166509356 761289 56938
845748582 806848 83368
579509357 689200 26821
485299264 149916 13451
979734407 703596 54211
127506267 628968 19172
113945258 441036 18824
229899224 477450 37191
9785581 41301 87527
409615910 620286 62493
211856343 227214 61285
928738187 971598 86177
258098354 537024 28944
278605857 354051 73449
446783277 559628 46441
745909975 413384 73568
361703082 147263 37813
661797291 488643 52495
886214985 730224 17357
502319745 861895 36505
782197372 896978 78123
8197794 899776 98789
160528950 331298 3745
778203572 326366 72768
158622855 559512 43295
286461233 728382 24590
482295043 571711 78271
304109925 568277 33134
501903608 531267 70098
735061978 960747 29615
815306173 113939 47761
428197564 492876 46349
640828099 685034 92944
237139655 612954 72689
850877956 422793 66970
626090342 388705 32327
479580291 529259 92682
132288833 776629 36980
925753852 958056 56334
212926133 923758 97964
395254488 816657 38918
758152787 492627 23887
432788563 413936 44110
435673739 87977 14766
879360051 454646 35814
34491982 929187 16724
360290089 149984 27335
648392791 950830 17528
590092741 336282 48891
234746500 16762 97306
222623902 888444 14840
809152929 959471 76518
481753943 214522 8817
101329125 430706 95619
591889572 758160 86091
782510730 596358 7
936375169 429487 17643
984283487 990519 87255
883379178 674372 32812
492242578 178742 71400
413183433 257172 8267
654227725 336302 76132
109240138 29994 27659
552420310 425845 87519
882734602 664081 71936
649571918 642723 81690
405801781 579325 20446
106410715 620258 91190
240255597 236872 15230
599305441 683467 66436
842829683 587947 33311
147280984 323481 52842
998897173 786903 29828
526513351 604878 70314
434354707 32962 17711
204292433 34533 91862
976263298 725867 58304
184658630 522907 51152
21993573 301169 72071
738058572 580095 5810
310439073 934468 45746
966438883 219720 42678
271949653 200979 2936
824286612 842737 18813
699404943 607161 99199
106796496 370189 25965
456291239 836893 34321
494857485 903019 21710
890269493 937548 61412
687302840 688588 55215
719507884 612837 79044
443235757 108719 95503
866503380 168005 13876
577369652 913330 40115
786669510 75842 99914
486567702 507143 94076
746090342 960703 25762
860451676 357505 96446
705958681 626528 4585
165763003 827043 385
519964521 523720 21449
279973177 516799 41663
867214834 863083 72045
794882928 534332 19556
364638035 312703 53740
817628356 196413 18211
810990079 453007 64953
311041914 757306 3452
880864981 401920 11221
569099517 27582 82221
441324792 314740 77260
412936548 895520 38762
425191630 312101 68954
125685211 401290 70825
680678308 819785 48611
949234579 499574 25922
32970195 858185 22034
617377721 785915 98316
94248769 222893 5317
301726226 194143 24140
279642875 555272 34410
211271010 489510 49144
630417165 263883 45930
516772371 410380 50252
11809132 125624 74512
222089265 768853 19877
818665396 514988 34080
36359482 901627 30614
421540653 612509 12620
41977318 910672 10794
336828840 727871 66790
309241476 507894 13582
749632030 147480 50586
21757157 237864 96759
733480723 730767 83740
392542526 389186 40688
28189760 724326 54782
193917970 243776 95240
914300909 225418 50366
844738276 362034 34904
238783611 716014 24309
418886139 41374 87806
239520291 673992 88340
635145127 147764 31907
689670009 407855 7998
495775245 594052 49506
65171197 171881 31743
781047977 605577 80850
77504664 697459 88577
857610957 838466 83011
927137994 851745 18349
446080262 532549 83517
124203280 523020 94090
197918529 492616 65154
255967053 400814 11543
185491495 67786 46235
568837052 368957 56723
749597181 962417 88998
262226496 256229 57330
746270128 577417 16562
205789548 532363 45829
418672973 541752 48757
824804834 883318 98809
494076740 930053 77045
63089034 570460 90379
544356963 537180 91874
595730077 897735 23599
496433102 249539 31676
14399473 560911 69029
446448177 733675 82143
58970907 906165 42125
672161118 356265 23931
835075292 754614 9728
728437439 699974 82425
166635033 381032 39090
151289410 778966 53748
527201862 53852 58842
367675678 865842 67479
244388535 152671 92740
65891819 534475 20935
597755752 133897 83514
887863527 925665 4880
141560265 927861 91225
5172128 413828 53012
23461149 372936 32236
134514324 584453 1380
237287041 244763 61025
979673834 361826 52886
611248689 470280 79978
282046506 244130 93978
314439210 297526 15262
244098543 161685 91577
865085026 623227 96548
380330357 470242 9485
266189893 876945 89441
779759237 314893 57869
766228131 508841 56966
614981350 142393 505
409036452 378012 78262
59756710 326626 44509
915299502 106635 73368
567271077 388590 62811
261000578 723177 96164
900020123 244010 76275
123293905 95933 94623
533508106 331975 53546
469818302 109276 91112
946814033 96568 9556
637915505 397825 27273
465638948 710854 99350
541329045 838953 5122
161149257 715352 74298
126851415 220831 49166
631088634 718696 52715
696556325 723023 94642
94977651 849688 99133
401983255 56283 33979
529372607 561948 68699
988547223 885956 93604
455656014 736233 53697
595083534 536345 33377
950935843 703222 85325
806831010 697444 44313
665063934 239822 75251
70496384 465985 23022
600201078 208508 11930
282150016 98091 47582
779090220 185796 42049
519338316 776118 45880
853049596 822947 73302
737387585 943460 25655
286970160 37929 40079
95529299 751146 37083
812095629 603199 67647
966471281 220498 59013
109836062 246743 79595
684768832 535293 5839
378534750 323369 590
678426908 307733 76289
94720282 116287 63539
240436039 873099 73030
204955732 86847 6956
493265100 680847 96768
7385854 113617 14556
522963209 435177 37474
480381689 579000 60687
699220838 187701 71655
275884622 842832 71467
823202612 776980 43296
490951088 960819 62488
810044136 222553 28218
993915876 684263 91748
144771500 328860 85197
579791998 975748 5396
757874643 765640 7644
4745919 600276 10492
422793389 694629 77777
546901303 720963 20833
497622626 551186 75948
629445592 947708 91592
365581048 379643 31409
267615845 408394 13371
543236715 696245 36916
994966437 765817 21346
94846110 683746 97160
187813055 794934 80675
978511061 172243 70469
244395351 261838 98372
201804277 127453 93950
243132644 364202 98537
497939130 392626 35281
786740876 777870 58332
887623483 81684 58282
882951744 954840 96850
396816037 373087 29486
905197166 719545 69053
984357408 485837 33717
509693044 308674 83086
280456010 489238 97189
624652441 558775 14980
438657429 429269 64000
257059451 143850 94733
817811781 210097 14546
129742369 264763 84636
371319501 114705 26179
391158051 61861 88321
433790606 656019 25159
121167218 975639 15012
184313231 333177 84166
312051035 606821 9851
450332055 803943 13668
473073263 568718 56891
791880290 309918 65887
677783790 352141 69815
51584394 541244 31866
417441651 303702 60937
319747157 567780 58367
99555942 255270 83996
57041803 425871 27035
213005042 803338 51354
667597424 82104 81651
83009513 385778 92646
913143025 459837 91152
690493780 971790 60347
565937263 871394 50324
568779939 86448 27322
455940669 45263 78928
297478942 93458 4265
780462527 654481 84747
149028566 351045 54463
876330958 862672 74623
467047409 54981 5330
236619498 585127 1831
604618520 183305 3877
229157941 485212 73818
300010759 370086 8962
493849434 206425 52003
540759308 878791 88197
109938623 21030 39435
501092372 29417 3773
862075156 47529 35601
18739937 627564 6106
840974212 29194 33362
666081537 393451 15299
894624714 346043 43585
887698739 577283 66276
176454061 245767 47205
81449957 410610 54048
234865976 404165 52966
129704080 514515 95688
874177327 291738 92293
748273967 447200 94632
591936587 958191 84685
873627805 581979 36875
62611601 493343 38094
720895023 277831 3364
368521235 809394 21549
663736679 909421 52711
221281450 973029 73607
36683212 315826 76415
695508136 523657 26263
230586174 662330 76020
852392112 701922 89520
822202405 282816 56246
302652726 668265 81401
898575358 888165 11267
952839072 505081 89818
728491948 599840 16068
388181806 515788 45963
55701893 232980 94954
1814766 608340 40941
977354784 833627 14759
490020282 903430 55103
828747271 534317 66839
233404524 895979 21168
664999674 415378 66625
568074501 597734 88159
55606852 630650 81053
365465340 552336 88127
782976532 780271 30287
843084120 436012 83914
298497920 373675 25819
708573825 19716 39413
520205206 159747 56738
744987843 367125 18605
713421310 363563 76068
656052302 54619 72705
173553025 57718 84939
514935381 212880 59386
746393108 995335 77226
630642774 518787 73882
167463102 414341 29772
920970447 290 58225
58626766 154671 38521
921540847 437408 95622
734210476 240775 99693
553891288 129554 62156
892976663 919996 5286
980280038 512600 90118
648666682 91533 17002
659567054 924928 71191
990206867 768967 64927
468539152 760454 59371
957547028 523046 40203
396344609 250971 6682
517190586 833574 8545
464276444 643012 99878
497202822 271292 8753
582287487 856956 22718
984945918 660233 18324
19614252 498985 53389
577058074 425852 75426
445004171 4722 31803
383272193 444277 96663
506142978 491060 52351
18235638 177379 94733
963672445 128133 16497
843515968 665723 32768
315861825 607622 20370
444421247 681808 76231
555665036 562352 39338
551283598 180734 1523
504757746 108298 55052
173723027 142066 79953
244509693 439125 83616
286194577 133308 16838
344045202 107531 69224
935490835 667315 52922
138555467 673971 69586
964444190 944258 22854
305745377 614373 15730
74114287 584404 83301
948227102 831395 99792
136407519 961711 74701
23329926 414404 57498
955495561 320670 75512
480678254 957729 31432
844906202 610727 5015
313848240 699641 6558
928271082 777997 27640
503446306 143947 10709
364287107 429440 1210
610045324 864698 51272
477423424 715072 96667
675221442 472422 15008
234460204 937173 23957
106061976 328255 20650
378654365 213783 30756
212942115 493920 86059
567870150 304005 45901
950290767 38800 29555
150542566 605315 28411
824643692 430005 67762
298308902 260085 76119
807195587 392677 35837
358984428 363990 13378
649870559 24084 24131
990738331 678537 62429
674217471 109605 13027
380581701 114071 21754
243141595 836712 55185
391480306 810816 11105
632149372 321900 65932
237491166 315046 80973
118805976 255816 40942
905877711 672255 48925
255560877 769915 29416
330576607 444524 40799
195359998 512813 33073
580616452 366024 77158
221530344 35701 62478
938580739 123473 87770
711255517 568371 97093
761422253 63410 83632
892932843 850754 13733
765946721 8454 67850
957196087 999190 62288
318303052 585871 36321
14494197 247268 30729
873482508 525976 31029
751791880 890675 61138
150900425 212877 95774
777234238 697364 54181
644876365 839857 76600
894472651 889230 72705
490888117 772659 33273
161105500 105184 72965
673081054 685006 55440
74317762 971523 78383
203631627 726189 30967
135114168 538718 33503
320684902 383928 53497
545778267 903571 30644
780106931 311652 1891
962509185 784181 29957
872449751 842219 77179
108062761 241640 333
179107691 792280 92075
239162395 855156 97196
678618724 49593 92813
507783695 413069 24547
475963273 691577 68156
205217593 609514 69996
889697573 831987 16256
963071020 239875 41866
493924559 689259 94988
544062822 959373 14953
652381154 861366 66620
358809528 251706 96250
164685077 349296 1273
219762782 93832 26380
772121702 317064 80003
662354366 886614 36750
10157741 295453 46829
721386646 136599 78380
550244419 820120 1171
744646471 397852 59369
132845784 486075 44977
606818902 506953 77310
443956938 951350 2155
333871443 23817 41751
913683305 768880 16202
140779912 6525 13382
613441634 197423 26299
287668431 405752 10752
463813302 172356 71280
557377309 340927 89293
309948584 296745 22869
243471896 8116 96647
80788970 641968 17941
980091690 116236 81345
504784237 280562 57503
884668165 842336 25996
858112794 410436 34569
781521347 435405 61085
775169762 206027 71851
335019928 954327 19348
735720785 432949 47261
449897581 555779 58947
945556253 228778 48602
795231458 784477 32315
296812517 254785 26454
553118082 439775 14546
98283606 1407 51809
498743188 581747 44231
15371394 165528 67460
761448325 123798 88403
76448388 694560 89494
408216142 507940 94352
497620829 10627 1059
739979351 431953 40148
427805868 613920 93689
655941015 81581 48750
281566627 105267 56169
172910958 540075 99195
118139004 340237 13585
174489052 648049 24808
470114911 944232 99179
502913522 387289 41912
964479674 29864 5601
301611114 541881 34645
700169826 53842 26776
397573362 593014 40440
696244785 461513 94532
419682285 117370 46257
223797264 635688 2861
771281180 318119 45986
748714867 536305 93869
606406305 551224 53856
983034706 416157 63447
562681487 803614 1721
669033833 773955 69729
97403000 338383 44686
459471358 174728 30078
707170250 958421 96826
574841148 928658 84017
634192076 146724 94788
536009943 891359 53828
282821399 896168 91913
512867731 163153 57305
97415251 725389 17412
869082565 206651 40802
355314815 666175 70795
846231168 187934 86339
590921254 755356 2728
229671348 619934 21620
859021371 562461 9153
833354183 382173 52711
772872808 730173 92409
944894109 928015 12399
136402730 662864 80855
959637275 607107 70417
794361396 899780 43361
817114570 628058 12938
539963023 458643 39568
99758034 906619 71964
921618391 484602 14177
734065010 605050 5376
845559199 997740 64907
799303565 629384 44839
688570428 654005 16667
100787965 600466 55056
597496428 433281 37767
78990506 663225 80850
658441585 297 76451
996728861 762947 35412
739500770 761224 97014
63891565 637637 74117
848090553 355529 94924
388710415 727179 6309
65670993 750533 56698
303085739 524428 37151
959202329 749629 58658
765108123 799086 90523
378011717 296680 70630
774987471 962214 23056
202905124 237650 92900
885469578 788802 48631
932623939 357620 95797
458531451 269596 56647
592549401 508055 28376
622335420 741257 8511
881081551 707555 80816
968174685 940266 29491
492457432 960478 89602
380708592 665047 60013
862731266 640866 91439
744580184 890684 10717
311531921 584463 89727
632817087 640167 21545
971006336 747995 75478
446839027 926824 12809
940002575 560923 66745
665563492 740965 37160
220740100 266602 7273
587879998 242763 78624
368127563 162935 63198
128345470 168230 52358
339641750 892862 60081
309664869 576137 65910
951258627 723974 31041
587767243 878649 80361
584763441 63197 86063
47293376 514530 46623
945723923 714508 91534
883873456 488765 98278
56088809 650892 39732
128923236 547310 82428
144984957 805564 22446
749006205 605170 48345
342127160 36925 94065
784608476 687985 18149
576886457 215407 67248
974976274 188164 2051
642113024 949710 52900
637224993 638440 6099
358889121 905737 99598
529209000 210761 6118
220914748 162055 18980
456221427 140113 54070
778041239 579942 86701
41035727 788972 30069
574308361 296261 35221
305796764 300015 79620
240731520 175474 31207
252019621 48831 50158
461749294 965971 10600
177698486 527106 73507
231472874 892280 92407
53506382 900112 38574
507346891 180013 13665
334610245 9678 26220
547190014 878357 99823
384892002 473219 71624
978323937 730195 87435
913736949 295466 14759
795085371 138152 10347
458086428 395278 87308
912986640 16341 42217
814247632 119585 3455
414967225 454872 15432
594195407 313012 1158
488209572 726276 32175
507995346 474345 78073
902593580 229213 57316
709834530 226930 71885
602891691 71043 93561
573944143 547416 68929
200879937 964988 98840
225689065 33701 69845
917613958 341128 59230
136744461 486583 32568
743294857 472208 96085
892305697 400965 53350
67301557 893902 36900
845583146 896593 80487
757459959 826476 34986
181681215 164119 95049
858965187 708796 40630
774478950 864124 9490
980826671 324974 84470
825885017 814758 86211
445328686 918588 76774
464381638 346 69741
123334602 465022 77351
934649391 3753 80861
856462003 574082 29422
44355363 254007 6648
948409900 500909 67379
963543537 673457 24883
880988041 598193 31861
434283581 676254 93863
738842947 164325 52850
32943120 380065 72578
373512947 377035 95314
536081610 493311 24918
12277140 618177 41117
930541016 700469 6313
652063053 293931 45502
122318365 936064 79835
763321743 477697 57962
859468527 570878 96487
637721454 140357 22462
163343134 28699 27952
603093388 31382 62704
143998801 345517 63122
746156195 523342 1783
818536911 217554 61801
84949039 674046 51848
340756127 577377 63124
790171964 74981 6296
625701072 262725 67018
750423452 768669 42780
10834013 997070 14256
988042869 890451 82759
544752422 246069 89240
981906128 109688 33996
335953749 90376 68570
762052087 38279 31447
502508030 190181 28951
776261989 525626 20501
2967231 478135 77202
613344234 545734 63435
340051924 668330 63827
640022506 343886 24750
53633205 58208 15972
704846405 492232 73090
592377941 232045 87658
246984109 748582 16882
970410019 590691 83524
527576220 777377 18124
687548627 563021 43346
223015513 614881 58876
1883492 449321 90470
768635667 401569 75594
902750574 678481 77261
586264678 986923 33673
760305168 599408 29352
550259109 25935 92324
828208415 889663 78437
79217019 195133 92390
197789621 941631 22138
967816585 123978 71389
868410944 347288 46216
172565354 188338 18419
441906512 833569 8282
82115067 750014 76790
631525145 21893 1815
877327606 536487 54781
168318945 174651 42785
271112266 77138 56709
508999054 898952 85575
36774078 978866 27333
474549372 824227 52556
301965044 798023 57218
302561846 356686 65907
670014845 438689 21801
581185281 456165 30548
352808799 863742 95498
986553369 869331 49627
320004978 119692 12925
473176708 383408 22521
816472600 434770 62430
32519708 696972 62499
641136109 107168 56538
795740675 948578 80198
309174233 474078 8076
399130878 534909 56441
341438129 284355 21739
942676455 823546 73439
854111545 980123 94728
991154184 153343 21961
715036860 949411 7759
924040246 517525 7591
558299188 602044 72765
675517847 473438 31600
73515055 782205 99844
37787413 260930 73266
716180819 899870 15535
832802033 389062 81809
536923586 142916 78798
421485953 311645 17085
13177604 305920 50286
392278279 616031 45724
285942257 85798 57964
185914637 568375 92754
460325879 664297 98704
149487213 35082 22055
478863057 418102 146
553021444 898965 24280
841628735 31541 27940
667041305 673250 49688
403052597 26189 61105
433938237 156846 89189
686925977 957975 24416
391222394 971656 25061
340314016 792247 71961
168826598 738485 73717
245982054 730067 22927
348075216 650197 20467
720095812 816539 48791
256623168 419325 60997
475287560 898026 35547
255097995 522239 29260
561889153 311123 32703
901877070 929809 65842
19573956 362458 96296
363034313 375415 49288
137455905 519550 68928
235040543 65212 66817
474374202 244486 99747
594037033 904977 95593
617597118 319961 15092
126415461 499072 46234
725185591 927642 97261
510899790 729302 10125
10682676 254832 41918
709555133 883824 57887
60605773 630260 34484
331368395 16384 27713
561592952 102103 46434
701355967 478191 188
750590698 887363 40124
595936604 415162 731
816733974 836415 204
861934606 306501 97839
613979633 920935 62584
219005844 681463 60817
275166289 80737 66991
675993343 281519 8098
62011667 784633 74987
772764980 787253 93070
939635057 638616 48234
854230474 608013 34911
898086272 96305 29669
694512360 318830 52359
362567430 653699 22450
460723494 153485 73006
497767679 912030 42199
758921169 892586 86525
937053671 373214 91941
656892526 684832 37549
811992665 252599 71214
757323358 784317 78067
334429518 286628 62961
394718319 753732 89102
824083276 646050 43648
398771039 846815 21417
158545025 173796 27943
722830810 668716 89127
120501487 806987 15393
474244674 774133 84773
93297645 470292 19411
519794341 535048 4124
686983971 899361 4014
678319444 660311 69755
327668620 746253 30992
844165193 516213 56972
969740820 596472 41280
194442963 788492 18830
605564547 562738 95845
415306742 806340 61550
489752800 386094 54728
745535598 360816 15953
307828768 203421 43216
883676309 90292 45333
600650456 823765 17788
247650919 979339 64718
429634348 654416 54476
382506296 190767 36867
789982358 465666 89306
371013435 358154 16731
824062670 8154 24392
103060621 167833 31257
339330085 68846 75779
273302406 436167 9745
200024496 457823 30601
169459281 350362 17356
800782029 787836 72129
255071980 268883 97234
680810644 562620 70952
40794418 766055 50127
846126841 649134 30847
901048630 126647 42797
832697699 529183 88465
203344115 402270 41442
313021158 431005 27657
308206508 84658 19377
164279464 43238 64573
44646191 658870 6673
192920899 843606 9786
923650870 925121 21131
726235057 789899 85719
704545133 850155 26167
667223992 42727 85092
83073162 309716 66904
493420080 436510 13548
381890030 274389 85124
460194369 826248 80784
148789612 572196 49260
382167120 613597 10339
727414031 371678 27122
144671219 393316 13436
933385699 672425 5315
859577197 724222 20593
947053696 972571 71253
226393305 456288 48387
426871369 719317 11443
288573304 824402 60525
755089658 192833 34388
987686186 883547 95513
27637914 288499 65176
581364514 889478 23674
701983031 56783 56443
449154486 18653 9993
408768157 400125 4191
521433852 680045 34629
584948446 786779 73094
903722145 674002 66821
679664458 652800 59852
833787909 949414 76910
479226380 311624 75942
811653190 362870 95163
534749960 242072 74749
288335048 932699 45204
785344201 196758 71210
666522468 796468 13340
216134716 713965 24730
870119731 907467 83571
37608424 203098 57958
624297221 671770 14669
476699668 428108 78652
884541354 476024 79181
919121928 923827 12671
930308810 683318 49406
781618902 286071 35413
954077325 474311 58905
788756478 404180 56988
131600719 179129 53264
801962048 392384 93817
509106093 643977 59831
718946315 369850 27048
581032569 273157 14842
918911875 467305 31511
445683891 24272 21955
898719075 536383 60864
982109222 272450 5641
781234629 566050 35888
685707448 253054 34743
61634628 563096 45568
673285881 489077 19808
214883401 517308 72490
122577760 893571 72560
483002115 445755 24119
401524331 95378 37336
168495887 934761 15151
23487030 753443 11832
188225537 918607 32772
548222312 113900 56323
279798581 589824 8136
745859930 725381 43386
20438678 390052 42417
616776402 257401 98304
524467014 2471 98526
855521052 534360 31198
435094443 650653 10492
736628732 148134 54174
663831415 439847 80935
642709263 296066 60628
858614838 283233 78529
703924163 380566 11333
808853622 975012 19149
788835952 63609 96740
222704337 46382 15044
980195983 291247 7689
311863778 887048 77108
605724588 675779 3166
53672837 833857 83865
613569446 596466 91800
718508429 504971 5510
605982588 431334 56396
317431027 202918 60672
982480808 988294 45757
251963596 386198 98311
921516423 990306 50927
476309533 909750 33222
462152568 42057 61392
998771016 974716 86566
495814882 427693 32100
78452762 656762 43275
223311785 186061 22016
224156088 505622 99481
501492581 845746 60703
307792694 686644 12001
30208134 820183 66429
904953652 559417 76067
251359292 395228 61816
636187655 923386 14292
329465781 823173 4568
195812492 785953 26895
323714661 921254 8472
419143001 519447 71092
510933572 491992 65881
623555845 97173 19388
280292690 739025 74257
613442 101259 67046
797377416 943752 90720
834588876 809192 29532
441659622 966890 37528
928093697 2667 49990
461036712 950452 63951
377275579 744179 40799
785502793 804156 55156
571475138 608442 43172
455774554 969008 12495
20928319 897403 84248
680838897 182789 17543
514378935 968847 75303
439407987 565929 26763
652926156 78669 14351
625517193 742163 53372
857394465 455331 53356
156461738 131349 32735
654078464 152356 15689
60090038 615478 23886
536730030 289262 41154
687015177 849912 69218
12470295 735092 14731
650177904 673529 54301
449680824 691818 74373
395474652 740454 6558
884189799 24485 66759
180174868 227233 55645
14406339 46966 19483
847230689 450298 78060
452482778 834267 58288
583049528 10476 53605
259127806 382748 93000
366527138 640514 31518
109028470 33138 73451
206188492 707739 202
747803695 465606 15407
39386778 182149 68525
668385221 309496 88667
217328416 475021 90654
834028687 406501 82227
73649990 528172 71337
574356643 240864 47010
342497893 903278 8078
150826323 133607 21595
180153488 514607 75205
393642264 828969 7858
3537026 606833 60458
291734549 527708 26915
242008213 382560 31734
445311315 865033 63489
673943612 444305 80714
175797216 271356 78912
722198943 661720 94142
180779836 499740 44151
359338680 911267 2998
589668777 428599 38435
189243717 187187 15475
458503219 984280 71652
784873189 960585 57864
59208093 445788 7874
184674644 86885 24567
712247360 34674 48440
813525672 16405 17041
155541141 563245 9709
977742181 573891 69336
897652899 329139 80020
92849597 356519 10416
613593224 525267 37586
73401580 462339 83814
793118546 291350 66025
3398489 245799 90147
123717190 308355 32650
381765843 592788 20372
511668904 919694 24035
713206840 88551 29414
121447802 135088 74778
528570049 336850 81859
214650987 182052 13696
682188813 966828 2659
446149572 484007 53341
852448752 321748 6806
438381795 356115 20886
75103491 435284 1862
967451784 31547 10276
545014992 763127 18416
253068651 964426 69963
843621674 401683 50103
58738106 193781 93675
473887668 85232 35778
355622015 956692 3118
778948266 797714 87751
549756426 111445 49397
535345890 492738 3124
344144937 406347 55667
536935481 752800 94144
646529275 66060 46242
560763364 556334 83590
475624016 27116 83217
560654808 240150 75675
383488116 812707 36317
10258444 320274 83441
419342730 84351 67351
216064975 502197 24978
119373430 568160 85624
412658805 716455 87015
529453996 77582 958
648430842 605709 91720
306771581 100477 97202
829906942 306403 80202
33753766 21084 6819
933683404 154172 87895
911649338 220724 80198
774860426 497532 26432
637599590 228588 84535
801768381 7807 86846
542412028 896155 72772
224905566 120504 74622
258119741 654865 28284
616287463 170595 87635
624960100 583045 19266
966977621 24804 26064
914875967 961355 15386
980745815 153119 72726
827446157 906822 63921
296958916 377397 34812
659630893 628038 29603
150152193 238748 59607
972571000 934677 74822
394799898 188922 13233
756484548 64785 59840
781354056 228318 39262
245966725 148344 30847
50050943 453044 11846
47249225 226343 21162
325524466 179605 80012
83282520 131359 56023
689146311 633074 57633
380083669 686820 50092
133592884 967236 52618
544236462 895448 21528
612654273 923870 91671
678007944 78602 10896
368503024 804074 94340
35060446 329176 63752
25782136 841755 37851
357103501 231638 34175
557231336 931167 14581
508382216 163923 69962
996184163 252723 65010
966303619 872114 92070
877514417 802313 29920
727659617 372062 50841
65129183 524455 54578
842951090 275020 61273
930811075 76758 13063
880442145 969252 49634
517246010 188204 59335
59629220 824977 49477
284028734 492286 48621
549815535 855997 7477
253055782 881415 75035
938671427 699350 55381
206917362 126299 29511
961524766 64624 71013
950803697 498000 60723
459322468 280699 6719
71157051 280183 15638
156839960 640710 63717
996801886 670306 518
631648336 287716 94095
173669319 684688 16872
985857861 731189 26014
552300653 347843 21190
576361772 67450 98324
924226664 505518 72033
432850433 571786 64432
735992179 38152 7266
205627884 932074 94703
489174667 201257 88374
626242063 589992 3975
525880399 829347 47061
937966049 506467 89224
151447087 718246 24641
801692394 141607 77637
45442968 530446 70950
510379562 847290 82819
138106682 756297 62066
635195464 413825 69963
169351332 91342 37098
952820410 302222 97165
659689369 956396 32645
221694448 117977 28276
422158398 295783 81032
41277802 120982 68685
