100000 100
521595184 4885 4645
732965157 48311 48960
278262389 82273 82342
493216002 44595 44317
31241897 66634 66840
3375827 8098 8186
371370232 66709 66186
633468792 36001 36392
393383340 32027 32439
134054072 54703 54006
620647078 8684 8008
781917254 46598 46184
449184073 98749 98441
954211034 8599 8190
66813068 74001 74694
824345148 70813 70561
658286206 24795 24762
971471299 80329 80467
324895570 8802 8678
490709068 68384 68242
30687387 8973 8854
620189822 64186 64540
876527932 36216 36956
918645992 64873 64537
571363192 16029 16755
606436969 22209 22650
557733430 72568 72126
154740735 66146 66556
719433411 96127 96554
236127193 98945 98945
321458567 82096 82189
742371167 52102 52428
949787379 98826 98718
915753975 36107 36526
50116842 38661 38442
825895357 22043 22678
356138120 18814 18931
257043065 74342 74235
459540740 94590 94338
672197668 30809 30543
945425257 60649 60631
477163529 46031 46035
19496922 4987 4852
435915886 62161 62862
969340364 26962 26707
15722142 18514 18271
790025518 74982 74114
550528233 76557 76397
930623732 34165 34147
554591536 78391 78508
848854820 32558 32130
191365326 74295 74129
862964643 82964 82213
660191228 68003 68682
875633427 26087 26905
780146201 8396 8651
470569874 32264 32235
529559957 8882 8506
867019989 54629 54953
326165452 82806 82975
401890058 72751 72812
56208354 42687 42381
50556606 16928 16520
196101228 72100 72532
528682048 32112 32690
936893114 68962 68955
641223427 42429 42975
302557117 98554 98392
62898627 993 287
904145197 92362 92897
544125177 10828 10590
872346816 32000 32970
545717918 38490 38664
243404208 24729 24224
956894732 20057 20512
18082568 44513 44668
636492368 22881 22649
185896798 32236 32115
164066547 54075 54711
265342980 78795 78545
463570845 72455 72290
934247558 18518 18033
262918586 16509 16375
498102022 2347 2744
735664848 50162 50523
247125266 54357 54804
982395838 8045 8467
590733509 71 313
879752990 94415 94686
919954796 98268 98515
133086000 8317 8330
490745402 14238 14444
491488115 64431 64147
536698755 28844 28692
329536820 42457 42912
241392011 36589 36928
391625998 66400 66826
239745524 66565 66667
972719242 76971 76227
7528485 94492 94690
90002884 2128 2505
329373412 18095 18490
419061838 354 806
219404160 44761 44639
12153322 96850 96351
982529230 46238 46962
97251999 42609 42029
621594371 26276 26466
208402391 94861 94380
753034072 92124 92699
411711602 98488 98120
373371811 60295 60096
999979925 18124 18734
149341322 16997 16177
952521532 80484 80259
269565549 44627 44087
655328606 86461 86813
564780494 6819 6865
209949394 82825 82491
91992094 94642 94440
921848717 62217 62178
544186259 60073 60761
572196548 94704 94326
746443061 64835 64072
402971176 56340 56180
726661217 60047 60609
794323607 52382 52951
651164674 78755 78619
638041189 82870 82638
383029090 30281 30957
821818849 10917 10468
423540866 6487 6141
802933616 18743 18372
14421577 92778 92905
385410930 72756 72551
874651117 48262 48770
655276370 38092 38027
932436991 6978 6662
936672 22184 22061
375821819 58719 58269
392947387 96544 96977
274222129 48221 48343
584584476 34130 34858
444262553 68841 68279
609904496 28160 28466
506007167 76256 76149
934222658 92613 92780
702107658 86773 86115
381030955 20223 20271
398265534 70350 70904
620529165 8292 8322
578977716 68038 68362
691742654 28385 28568
790743283 20893 20671
625004400 98330 98135
950505813 76314 76046
710399064 16638 16535
130829381 44614 44373
549701388 80546 80531
704024027 80682 80307
92173134 26516 26794
653414618 12018 12494
510375586 78936 78672
660314483 36714 36592
610042150 6463 6015
823555619 64535 64208
736466991 179 845
650737300 44360 44630
946636075 74367 74085
743449496 50992 50144
803825362 66096 66979
966688231 4524 4883
538834842 16087 16371
70754309 52002 52314
175569686 10637 10065
192607688 72148 72130
588014783 70437 70117
325239203 62495 62291
26481372 48429 48547
612893744 24788 24406
2471204 70218 70896
891303626 88502 88931
164149232 12127 12311
922355508 92159 92638
450114133 34345 34396
364896966 66343 66048
378371764 80043 80733
891404040 34031 34237
181967522 18415 18087
953991350 14851 14166
303234729 80849 80006
799564079 86509 86982
644543630 251 206
787636679 52151 52076
384483621 6112 6230
627994763 36304 36440
585125203 32631 32332
867264129 32411 32628
228448767 86487 86135
925013885 2595 2461
935079208 10854 10134
672649047 92702 92493
614770893 68506 68697
195714516 60132 60441
354276948 32588 32889
606899436 72132 72604
401685808 38464 38189
985280629 92435 92829
793669135 28946 28036
178213891 88403 88182
795708134 36021 36047
47896958 70589 70383
570407066 46074 46788
431535105 8148 8018
829429590 18672 18469
591042842 42251 42988
982754187 10231 10152
322610371 22767 22359
361973735 14102 14371
381085597 52156 52893
594134816 4282 4199
293689701 90527 90869
773088104 2305 2564
564691138 42957 42223
137967060 58390 58087
548572154 36741 36616
148769340 78386 78174
948508567 46659 46609
200262442 58194 58857
692406399 24539 24132
622018803 56310 56455
72512750 26712 26465
68560783 46481 46475
815673088 36450 36046
350940803 26878 26357
558968259 14852 14057
839897071 52724 52496
574074887 68902 68881
323547497 62335 62019
193351285 56082 56459
150033774 84058 84577
975264624 70656 70427
373509959 44265 44110
103079547 80680 80507
398588241 40761 40593
699712553 64984 64902
339989991 72228 72351
627964323 60574 60586
675216275 84270 84054
748784550 78771 78175
70000165 82379 82069
395621173 56732 56728
496612350 76975 76103
754273299 4100 4247
743632934 48560 48193
808171074 62090 62622
839290247 16243 16526
339997881 72590 72195
430580040 48614 48689
609742395 52806 52682
558637740 22835 22008
361384214 94183 94843
946752397 70428 70578
60711077 20850 20331
911442395 32780 32695
39963104 46203 46686
110624064 8795 8287
421776792 70035 70272
817233578 82024 82120
620065423 16995 16068
188702420 58584 58802
656780888 84065 84509
90668314 64910 64342
721995318 12975 12785
301966212 34271 34622
656706625 20457 20215
820984865 78077 78682
966120197 28974 28504
488817526 68273 68249
64181789 42679 42428
127672321 92173 92108
215911594 62876 62801
465726654 84689 84933
532554905 90547 90767
423815726 56147 56753
762322295 76322 76095
307518986 76508 76453
53593327 62225 62169
761549979 68726 68867
544671015 50694 50056
837673204 86443 86916
208288636 86965 86827
309146735 86662 86486
547567858 84150 84475
933909374 10073 10379
625751973 98855 98522
520316236 901 484
822089514 10669 10717
719141529 38732 38138
654024885 60491 60339
946810881 66686 66904
804109208 92748 92891
387821448 10213 10005
722101410 12175 12851
281931172 88759 88386
476591064 80875 80151
835181293 92720 92510
944276716 16543 16709
247454310 76171 76655
118531733 92860 92448
122360999 64609 64149
550996250 10636 10972
165433182 38005 38523
471404735 10155 10829
188589013 6385 6666
193548837 64581 64067
26354328 66879 66893
522494554 50141 50281
49994888 48290 48719
884845547 82609 82968
23054766 62327 62986
818739267 96847 96252
604279609 44342 44597
437161071 84916 84460
164344016 4074 4320
824891080 62735 62744
684578771 12161 12589
925702226 90108 90090
590207245 36725 36437
752140070 16706 16479
273797588 50781 50529
992664986 12510 12757
38579714 64565 64830
427693175 10763 10693
629030287 76440 76334
533639497 64883 64889
660995378 96099 96771
993458917 96231 96421
780761654 6396 6787
91765198 42226 42485
672548525 96615 96345
566275071 70630 70258
386713700 38658 38185
81168316 80778 80220
602003988 68185 68323
260391971 80387 80859
115797528 72207 72593
118250375 14749 14157
161214150 90689 90818
790963663 92915 92511
204707389 56992 56992
906275577 4462 4203
895010008 24442 24627
790324928 10041 10757
728346697 86891 86150
724175429 80904 80947
684069556 96777 96582
532235990 82294 82711
56766025 34030 34961
661804618 38702 38390
96056894 70094 70161
567836653 56708 56729
163390480 8833 8780
873693147 78498 78157
212263588 50829 50239
919830334 56047 56940
579532962 68988 68086
843129935 80903 80436
973208871 62493 62117
631636725 98593 98354
901044944 58141 58303
202174211 60362 60354
13265711 54609 54888
892730847 88510 88131
918995873 86560 86606
950042852 42753 42488
168576499 20116 20471
798818272 2622 2105
421483901 76780 76796
556165600 68398 68242
223075230 30332 30378
861292514 70444 70237
640820504 6596 6793
431868596 48871 48926
16373655 18581 18819
249122556 14095 14676
76526853 32940 32610
45748503 80639 80262
772676919 24686 24637
192528790 26984 26648
217929795 8080 8470
575579270 78231 78967
540963997 46245 46167
57070506 2455 2146
876079654 60008 60458
310171155 10881 10435
780291375 64647 64336
406242190 14688 14071
78734159 68824 68420
112811323 54004 54083
433999798 34123 34318
584862824 42803 42655
558398039 40762 40974
952930388 14367 14026
598560423 26559 26383
975964198 56773 56608
137766684 52853 52487
476908057 82365 82227
565993868 66929 66687
735977673 74717 74490
300513628 32577 32704
123869597 10668 10943
873552799 40049 40969
361764183 26812 26798
885597042 86193 86012
408721723 92196 92195
543128705 28839 28188
639997786 70954 70999
258861542 10071 10101
455889333 22533 22483
219036493 6711 6730
739483065 76165 76921
389244215 50329 50015
229183020 72804 72227
879325505 46497 46847
919700915 12000 12054
675980080 94619 94613
235619503 8453 8154
104810925 12179 12177
684628677 2869 2626
621207127 8701 8145
16066928 34883 34207
352280504 40817 40402
989066610 90263 90131
881365442 16320 16033
675351845 84741 84546
225108912 56906 56680
151540932 88758 88547
816147177 68202 68999
255978308 68191 68454
245723131 98986 98316
128549430 68781 68772
795771430 58039 58764
235759462 20903 20693
736728613 30034 30690
502710895 72891 72280
855737452 80329 80181
3399741 62235 62305
981137499 20803 20450
628024068 94296 94260
36494984 10027 10705
148837928 76169 76686
707142641 86717 86463
199828519 80980 80009
812303160 62103 62453
232258517 28789 28786
927164396 12098 12714
651724208 68918 68874
961144399 14114 14378
816852331 60815 60623
504933633 64824 64448
303143209 80554 80915
661623936 44649 44081
805277468 76448 76370
236181710 10326 10842
33057869 6872 6462
836264847 6894 6176
436616499 84614 84480
96138575 412 371
755252025 50863 50610
155372096 18114 18435
247770380 8457 8933
260462231 54744 54602
82536134 90677 90579
330672105 52973 52447
931525714 238 345
29918358 24384 24244
814204340 24158 24140
779253584 12109 12620
611685740 84603 84964
423871529 86589 86846
523312813 52402 52329
410531430 2963 2028
656667890 70653 70399
321861340 48718 48996
900727668 68119 68251
551773209 8408 8920
373062880 48885 48300
996543607 12416 12781
706222216 28389 28488
222408043 30930 30097
192498138 66107 66631
668746040 58415 58160
68467688 12874 12257
689085628 44209 44307
162637327 14959 14417
241922930 28464 28036
709371959 56236 56361
409358432 26449 26330
722952768 44173 44206
800787371 62412 62464
78065225 22383 22860
651933977 28307 28863
726982589 56306 56091
43413553 62275 62246
773804647 92258 92384
518910566 36655 36249
762223702 30887 30924
750676498 64951 64813
113080775 50643 50053
141774895 54335 54805
96110184 52567 52113
601536493 58016 58230
675213436 60769 60760
107499033 46544 46862
928541151 72128 72083
553902035 80494 80682
57492967 68350 68768
467105860 28740 28834
703685433 28452 28732
625660776 82363 82944
69306352 76422 76776
847748341 62536 62090
292153587 34490 34020
434125860 24508 24617
71323030 36891 36709
10602784 38303 38528
45474177 18099 18419
154534574 44449 44967
962396993 20026 20779
85822922 26190 26933
463989039 30982 30555
408159822 92807 92382
505097108 52118 52161
718710653 2186 2442
329405225 94067 94571
792402904 96964 96192
910913704 82031 82820
108981613 24283 24134
813850324 82635 82346
226732757 94490 94892
599486819 56242 56145
641626482 96453 96248
964161147 82034 82334
358146126 70435 70821
379036512 22488 22690
935325577 30700 30093
528403046 549 318
14581892 32612 32941
126896718 48143 48348
701471550 94674 94328
117781528 98682 98221
208843412 38951 38584
87761197 22765 22685
777932057 14831 14923
789326929 24397 24817
424913627 8545 8247
866091188 38924 38115
646722811 40398 40222
502737089 10613 10529
153422490 92357 92244
261313643 6370 6470
87934320 24185 24479
728914463 68096 68795
571688828 94664 94230
305041771 74060 74474
868013480 28224 28436
954872413 571 988
645421634 96561 96391
886294584 10756 10196
57370769 82675 82500
959943154 92406 92029
884252007 32901 32358
371499361 22200 22951
194411025 70946 70379
428462374 26782 26102
56316563 54498 54324
251596772 76241 76927
100285063 62588 62283
61481266 98324 98830
810492228 66782 66133
916201781 94365 94596
365432434 6771 6346
793228791 56648 56610
502085708 32345 32738
734069302 34000 34379
587266683 12815 12431
478768269 84775 84131
319733879 62915 62186
601435877 42997 42030
459795297 58701 58178
487748775 56695 56459
355749815 12308 12449
331030055 46366 46411
175888154 6285 6766
813162472 20573 20446
236757051 80842 80148
998727763 4633 4242
298040838 36756 36208
69028916 44090 44583
822941227 78376 78755
556166241 50945 50925
794840734 479 605
920730360 18227 18712
212029745 160 216
333733751 70389 70824
373906716 94112 94758
139100702 32100 32548
880254361 22891 22888
177867227 18639 18789
848732704 42592 42952
469466166 38879 38153
131079897 92896 92319
323759842 2178 2283
785380943 10073 10417
426949111 54412 54592
991475952 24607 24108
515111825 28237 28600
944581787 42424 42653
895244634 52956 52854
854646859 80216 80531
482235729 62243 62438
82464035 56756 56182
709453338 14215 14873
903311267 52078 52583
601262413 40285 40232
540601560 92477 92062
222426048 68357 68423
373237765 50017 50348
598939963 38250 38564
669090149 539 763
199520245 60917 60065
895246457 58200 58873
592028362 26106 26525
820583756 12408 12841
557763334 68106 68616
129871381 34031 34532
228382435 30042 30729
234391431 82158 82707
299909158 92297 92080
734110205 56251 56051
956462257 28300 28987
322326697 66226 66116
531654231 24056 24103
233513444 78855 78031
663155609 36278 36621
457182739 64617 64157
67399044 48354 48901
633003525 22070 22681
559368266 80140 80351
58985886 82139 82069
457033043 84725 84108
544115962 36978 36734
945142810 80875 80828
63629638 30034 30538
283518337 84312 84059
250522009 12834 12893
239062208 34191 34339
78850011 66306 66207
525841813 24329 24471
701533951 90362 90334
41190590 44844 44066
385481319 6851 6633
539635206 899 689
165409661 10804 10798
135253649 98250 98687
516088609 4194 4678
636918304 82429 82831
550614057 18262 18457
360726859 94106 94295
74104492 70902 70444
439999571 46952 46682
888947246 6426 6996
205279190 34924 34119
499174290 56388 56215
399667390 10814 10082
680079507 88029 88952
844080074 36569 36499
138164225 80718 80701
899124561 90483 90463
795295194 22311 22453
16924198 68885 68981
239531316 34039 34228
490178799 64382 64200
743808063 54772 54819
940485773 54658 54469
404721390 94846 94546
817418520 22408 22717
929714993 36468 36145
770223337 60297 60839
922362694 72400 72254
283255253 92690 92509
855739464 96989 96030
897514786 38880 38684
611676812 52802 52577
477827906 32356 32806
441863337 76390 76051
896455953 26337 26771
404625955 28923 28546
977554997 36208 36820
10516093 34289 34960
416335349 2006 2041
720483103 78932 78341
301741774 18585 18934
829212590 92221 92016
250473588 32363 32169
238175641 64386 64291
674183157 94659 94878
651329522 42647 42967
514188548 82090 82042
361117093 84630 84074
284823051 28965 28075
958768839 74239 74775
777131407 8553 8270
377563373 56967 56145
449853289 46455 46896
802720350 94742 94664
467500419 78426 78922
191078915 80547 80188
653856539 48142 48734
234090433 36156 36579
152553763 20864 20989
456325054 42644 42171
836645667 88510 88149
890223187 36416 36603
674994184 84555 84488
668627398 78085 78574
500838802 92921 92203
498434570 34187 34819
63850156 96076 96378
945834577 84410 84826
41157701 66597 66769
578963981 84418 84555
961216812 46639 46969
231444239 60924 60170
772559184 12071 12648
285574997 24009 24441
486379804 40359 40891
288905270 48779 48402
274550564 86052 86504
464222511 58659 58816
572185850 72522 72134
390550936 96969 96675
947699234 6614 6827
131991018 80240 80153
917798056 18780 18480
780323467 38558 38049
207241917 92674 92396
305244157 76644 76608
730461059 86994 86473
688848357 78538 78636
774270627 60461 60088
793114738 38276 38784
568616553 16087 16775
323848603 752 822
440240114 62196 62921
389505128 58401 58693
843019105 36650 36985
9883692 36396 36520
840577642 66015 66037
178815364 50183 50068
423083899 16697 16774
145289652 68008 68123
927269791 32983 32895
704332726 242 548
467658418 78476 78646
562583810 54533 54184
160818210 30609 30277
782634807 32849 32989
998417877 78105 78385
700344892 86125 86237
467105205 96708 96860
192862887 22853 22686
678962425 2194 2321
533615386 72049 72675
110466198 24084 24186
213411848 96137 96173
209252333 6438 6991
456717921 98749 98360
321276012 88189 88256
902824440 22488 22410
347304182 4063 4327
79802381 78372 78910
621890083 6698 6967
332356374 36960 36359
66362083 48368 48575
739971383 6272 6211
987007617 82480 82978
305647445 6416 6375
459290679 48580 48410
21192429 84929 84869
459043900 40629 40230
273212881 74266 74704
977229809 926 822
488782063 94754 94171
3746799 12307 12537
638837433 16529 16129
544655562 18940 18362
220889469 32410 32802
488043091 22572 22762
980205798 40307 40040
694957830 44734 44699
433489187 98527 98477
251362971 76151 76234
328866689 36190 36379
600723491 92655 92866
932397205 24949 24400
889197916 92231 92751
518467873 98937 98403
4678152 48545 48446
2373407 52691 52674
651990385 52803 52149
872137252 92035 92989
995800876 42442 42060
15888419 68799 68290
755186673 22906 22784
477813638 20210 20113
292741687 98656 98037
732225438 40010 40062
323377633 96929 96878
240073092 74570 74184
306397996 40946 40024
911608614 66471 66577
805011726 4010 4680
427112112 44982 44261
889653347 40621 40005
65004633 62287 62018
73748350 22867 22427
286193783 38173 38936
555713763 76677 76100
80965349 64758 64217
596665135 90103 90125
902614596 18347 18919
105929497 28119 28094
800771806 38827 38006
928509530 44489 44340
194121387 72789 72239
601432828 80327 80186
881867079 42336 42880
990530524 52458 52190
377807825 12198 12694
233955451 98782 98584
51130418 96318 96726
55149713 84480 84609
69345110 94193 94306
757862740 38014 38774
865263647 60343 60948
253327204 38826 38465
170230026 60209 60970
211234090 84569 84738
237764819 42297 42138
676004396 84620 84169
266288819 80344 80780
1346749 60044 60826
13251619 26106 26561
390050978 20068 20332
108482964 28658 28169
699080903 54915 54577
703874246 14428 14276
593372837 26113 26974
665747941 24534 24926
952414142 78216 78090
337677889 70205 70349
970174033 28803 28422
850980345 36113 36338
88611796 36337 36112
134292327 8268 8865
249306313 68956 68984
533173503 94836 94215
712247091 78138 78457
616225283 10802 10127
158264017 12274 12020
111750519 74334 74530
668978499 14908 14279
58931224 42022 42688
594780205 90081 90635
950447396 74421 74698
907535132 32919 32672
462392518 42610 42780
899657104 8646 8176
814486757 32003 32258
17849207 24381 24550
420832226 74897 74196
854617716 48806 48042
372435643 88256 88843
294575414 40395 40983
163253947 98938 98056
132901761 50062 50450
598728118 32169 32365
374889213 32694 32403
680345203 40213 40591
518288667 50447 50053
802296240 48536 48057
825203864 94584 94513
250316719 16341 16987
825580751 34650 34289
372816817 28169 28741
163253889 68745 68431
550086231 66767 66912
517488378 30704 30916
263951479 44300 44776
622466274 42730 42224
25832272 90385 90609
33716533 74245 74912
429486993 86696 86354
799748606 16476 16492
906967425 80321 80806
770537475 78716 78163
564658271 64511 64155
394569541 58329 58061
382126586 80239 80068
927849412 40511 40384
904099612 96978 96194
239370227 40850 40468
324762330 20955 20356
779566893 50831 50762
919830725 80595 80057
9993186 80719 80704
891556724 92479 92466
449900857 50672 50965
588182833 6687 6909
512888154 82129 82194
628100233 2082 2493
147157024 40287 40916
927791689 44621 44832
116283016 4854 4633
486526056 54322 54207
211269656 66401 66411
500722140 48759 48645
419265323 26730 26497
682957415 80748 80711
199475344 40211 40440
308852377 22918 22790
733124233 88982 88386
199069245 32426 32920
919432951 14706 14269
94617554 44375 44347
949198572 34781 34667
312974934 50985 50674
119096931 2705 2033
288182701 70652 70945
103687162 38458 38240
800659680 52900 52056
454929130 60621 60431
829616926 28032 28191
353700125 90654 90882
488482165 14314 14198
153561697 50766 50386
459341514 16871 16357
132600575 88078 88127
269605649 62329 62426
481180909 62623 62144
968735542 62325 62711
852479568 96666 96637
49899161 48655 48239
124122652 88434 88267
511621049 10446 10247
498195775 70003 70485
660056201 94112 94038
646156917 92601 92828
497431296 92547 92886
659634220 20792 20970
406964892 24986 24351
531477034 96258 96540
130466897 32323 32686
639852376 26251 26652
551395161 58710 58868
146676705 68505 68055
473269960 36866 36858
618133469 60584 60977
897086542 50484 50413
893918055 18630 18619
938841692 14508 14620
475482780 46880 46033
485833095 56314 56389
963948272 72571 72676
369261047 56078 56252
202588694 92480 92915
276076032 86733 86183
376570812 38424 38227
419161314 30459 30943
927161435 48492 48111
867028272 6707 6145
62276025 60703 60368
107687108 86770 86452
408281758 60075 60169
959570833 80510 80023
470423881 78612 78567
464773685 54216 54986
800634029 70434 70592
995811564 32350 32084
714186334 20645 20227
44136530 60293 60322
240233968 82922 82390
113587890 96314 96111
810133884 74540 74146
280848253 98105 98989
814894305 90964 90636
836285425 86367 86704
890849111 66653 66523
774432962 4145 4386
996984256 76090 76580
374849481 50568 50328
969328517 42904 42732
103609403 90132 90060
391450857 78142 78583
442826882 2621 2048
738621674 44728 44372
28739025 50233 50685
185024286 8796 8404
419271589 30032 30850
283462429 54882 54125
305340184 62770 62348
920065600 24885 24864
166712149 60131 60137
158294342 64369 64762
407943630 20481 20356
59635071 74157 74682
987971227 64041 64341
465276380 58985 58249
681092150 34145 34052
389878639 64033 64509
124850800 18533 18687
597869881 64964 64664
381452946 824 372
672560268 14140 14806
100215935 84419 84685
531959966 60662 60180
468047269 309 121
450957830 86571 86788
995361270 18290 18695
552179000 44148 44367
424226591 52225 52740
664059575 30048 30963
613734410 76882 76032
453466127 86399 86752
293307639 74389 74217
155793168 26873 26318
146654146 8991 8447
190819107 417 439
600201327 24377 24962
786260612 56599 56932
495893530 12705 12422
34230021 210 808
998767228 10984 10315
369807543 40038 40003
274575399 94080 94848
44084443 26160 26809
878724345 92529 92584
514675622 4667 4986
350551089 32447 32474
792680708 60651 60044
878738288 70590 70560
724076457 30810 30267
45911025 42600 42013
739106761 60228 60160
147117827 38949 38167
811902110 6425 6839
906078240 42735 42316
993894343 42610 42820
469233743 20 673
165995734 66476 66920
796993586 66153 66647
978547441 62016 62270
747388771 66849 66873
269457382 86546 86613
6823246 72974 72980
701091760 44673 44617
22113271 70313 70448
939188364 60269 60475
482961491 28755 28609
13641802 89 338
177800195 14561 14170
555876726 12542 12973
538840906 72490 72677
627276271 72699 72962
792073781 6537 6197
857568894 54001 54996
902029725 36140 36325
338598136 70893 70015
940329003 42587 42702
231129625 96431 96946
366610577 6203 6626
225029122 4913 4134
546075245 92514 92448
511125154 88402 88411
139090083 82313 82630
523390451 34699 34555
893102646 18114 18101
292027347 4660 4660
509604823 26524 26346
12668382 96606 96167
733238958 54787 54069
937213521 68614 68996
882057998 774 294
548815063 8367 8846
688082141 70928 70991
577322357 46008 46557
965487064 10464 10488
945074749 70598 70863
446205028 10176 10165
722238288 22686 22604
808221357 98115 98066
118175011 44231 44827
560546 6890 6820
192139023 74670 74091
487285700 74905 74892
596322138 88037 88945
231878198 36926 36873
283341750 64053 64782
108848516 24224 24516
542134706 40733 40454
851580 30630 30641
638308511 42526 42459
602101920 28222 28397
553000336 88620 88525
139441755 96284 96039
167778745 30646 30384
691276191 52302 52550
12478344 24482 24380
576431675 8131 8626
181389651 80136 80048
849120085 56648 56214
914441704 94942 94596
415904686 62522 62751
72539740 50251 50203
340742800 90694 90418
197517874 92006 92110
609839313 4567 4360
992958456 40748 40359
850221635 2348 2427
580274236 48523 48520
333463483 26038 26723
969201057 58552 58570
987520711 44756 44351
517543053 52130 52408
913596126 46957 46188
90434611 14166 14425
442245348 76513 76921
589139410 86000 86073
330437264 74186 74278
48036521 86531 86457
73406085 48487 48918
334793849 70102 70379
415821152 88336 88912
656184462 60545 60185
865086118 82642 82370
162976405 56790 56407
197427089 84097 84563
209578384 54198 54190
537546801 38701 38882
920363396 22517 22177
741214734 14629 14961
692424407 6301 6757
410923857 72210 72131
814902955 80178 80588
875402299 56386 56462
155512581 36027 36903
168743106 26141 26385
429595472 4717 4356
897858887 64705 64058
965418360 90766 90670
316000674 50911 50492
242627438 54664 54055
499069717 32663 32846
909588129 90471 90023
674190509 74922 74399
239878222 8888 8390
663410766 48726 48170
376083260 60456 60976
168858226 52786 52338
143527939 66081 66523
187633127 40969 40714
129593756 70055 70988
933369041 92446 92832
6251795 52697 52723
270586982 56854 56278
967684790 98763 98619
86236822 86976 86577
794715244 8635 8310
515081962 70562 70452
50586018 54877 54401
174442872 22763 22694
351816838 28730 28020
988858147 56196 56533
268002813 40132 40529
402386937 82675 82861
743476965 32693 32532
346586212 14193 14104
682117831 46740 46568
99339657 86337 86137
402113878 98769 98342
770161507 84677 84588
516941815 42892 42719
149070897 12544 12941
601927551 18639 18655
321357390 46142 46854
756413288 88879 88908
45179714 34768 34694
717736342 16715 16189
100134039 52806 52791
67579762 84472 84815
55484685 54015 54427
977571427 64496 64170
160611157 14708 14047
699806881 58728 58331
55278959 40951 40669
455194071 84213 84311
692142620 80462 80277
821869010 88315 88890
61739850 98762 98947
825270587 94570 94364
892475969 66849 66622
319568838 10973 10292
405826585 16144 16058
193059694 36504 36545
482233208 96285 96337
976840835 84020 84827
566050852 86631 86243
424602817 50636 50367
574544460 88428 88196
994378827 32640 32660
908691659 70603 70878
239569912 12066 12671
683604238 20097 20014
116270634 18429 18725
564758536 10748 10596
454722295 66131 66838
860614623 2509 2408
338676973 48336 48416
740674593 4857 4834
459128473 68836 68061
848606808 8598 8042
771729699 68674 68711
717400594 64817 64847
588911970 70126 70072
395292225 14946 14199
885148967 98847 98954
385569321 56539 56211
272874896 50557 50485
629929502 56929 56411
421391642 98440 98628
309699257 64444 64735
85467453 50960 50146
763380806 44029 44021
983201035 64865 64584
299201335 72627 72099
500348834 50136 50777
215674019 54786 54299
334692351 24796 24574
264645612 8299 8922
124690406 8519 8494
711403877 22437 22420
94111805 34879 34169
274814209 36536 36782
737006905 44992 44672
733066396 44847 44979
408544060 72123 72047
449609337 92473 92182
206467978 34349 34541
495517135 30314 30020
683133754 96442 96260
584147716 30471 30178
897276494 42438 42946
474016378 92391 92243
514095323 66777 66924
527447609 54264 54702
551020773 92848 92740
474275134 70694 70700
866157014 62039 62496
577048311 54284 54293
964792371 48448 48338
374191581 4757 4144
169616702 22861 22075
445000050 56597 56728
36741614 8457 8561
599636690 2033 2634
958408038 26393 26454
432756108 66438 66558
879234161 72650 72039
115759486 32414 32481
632142890 6099 6457
626130318 18893 18734
222092178 52059 52613
182337801 22800 22983
169348542 76561 76446
106116722 84609 84972
336794429 10685 10215
678440684 84353 84529
605534729 34896 34489
161833990 24982 24343
886777593 46287 46906
238874519 60017 60471
274180703 26978 26418
779280796 92561 92779
551033890 98033 98569
963968598 42968 42490
392632473 78082 78763
796393050 74968 74272
896584826 90295 90562
835684227 58144 58907
621023867 50006 50251
906562214 96755 96156
249942021 52353 52178
537410297 36450 36299
861580372 92669 92274
375779464 66661 66360
8872425 98747 98100
661695165 32793 32190
249672708 438 955
885058201 66659 66718
59731169 94505 94400
646084757 84019 84263
560453422 42774 42584
329515443 14410 14792
762166327 20159 20781
587468608 76729 76361
678867347 86288 86290
332239799 4167 4383
236786072 76831 76199
344508672 82166 82341
551553165 86788 86379
22690156 6492 6800
336430993 560 923
369459309 50735 50882
591954190 52186 52110
902715027 2343 2400
547006223 36753 36415
459625351 40934 40102
174044910 66532 66011
333294999 34090 34669
619152535 26940 26061
203017509 50481 50269
588964325 94143 94532
542701599 6129 6100
401507481 62084 62834
18606852 32488 32073
581188080 46366 46334
203750215 12924 12009
379578192 52042 52507
767486588 48010 48595
564447795 12158 12136
421765808 76463 76144
56457914 82691 82227
110210575 22980 22042
746377266 92574 92000
183179523 78977 78206
942540364 4531 4894
756846021 6869 6577
637606623 88841 88356
191878049 32239 32157
561898188 12298 12085
348595159 46080 46980
164658680 36244 36307
444145441 80158 80698
604289053 82855 82823
236332583 98618 98334
493786653 52866 52804
993681485 180 965
881617021 8584 8137
350332998 86933 86583
571133686 62741 62534
325709905 30600 30616
94824471 64902 64103
959096211 4060 4819
988196594 18935 18363
82128559 48399 48859
364420069 52422 52772
770092491 88117 88665
759536973 84580 84349
279639003 12059 12532
380966532 2308 2490
51237183 54249 54325
990875181 54637 54756
961756336 24842 24789
267263065 4065 4306
873782174 90280 90096
88718107 36938 36653
347726418 90870 90904
746637647 70161 70376
100597570 40370 40262
606946374 68069 68714
422502491 2140 2029
392498267 12474 12065
251797760 26148 26905
163437950 56233 56892
711461577 18142 18691
263154621 12634 12776
171205123 66865 66149
622951232 30296 30914
922857903 2962 2865
466626616 32020 32912
566531404 42831 42726
962189205 28853 28288
36566665 62472 62190
72462668 16165 16681
345861481 90153 90310
672987929 56625 56334
624134352 6672 6466
486611944 56026 56730
808954963 18996 18726
859089815 24248 24780
794020460 30236 30585
721184063 54416 54314
828654879 12056 12575
